"index","Fecha","Texto","code"
882,"2021-11-09T10:26:06.000Z","@Iberia_fr @Repsol @aena @petronor Bonjour,
Je suis en possession d'un bon 2387603935LCLN7ABC pour un montant de 545,82€,
j'ai effectué un achat le 16/08/2021 pour 244,72€ &amp; 40,00€,  mon solde aurait du être de 261,10€, hors, sur le bon, il apparait un solde inférieur, soit 217,61€
Pourriez vous rectifier","{}"
883,"2021-11-09T10:10:50.000Z","RT @ioniqelectrico: Hola @Repsol.Ya que le han concedido un crédito ICO de 40 millones para la instalación de puntos de carga ( 18 ultrarrá…","{}"
884,"2021-11-09T10:10:32.000Z","@Repsol no atendéis llamadas hoy en Madrid?","{}"
885,"2021-11-09T10:08:44.000Z","RT @ioniqelectrico: Hola @Repsol.Ya que le han concedido un crédito ICO de 40 millones para la instalación de puntos de carga ( 18 ultrarrá…","{}"
886,"2021-11-09T10:06:15.000Z","RT @soydigitalwoman: 🚀 V Inspiring Women Leaders in the Digital Era 🚀
👉 Regístrate: https://t.co/kQULgYgVIe

👉🏼👉🏼 @Cristri3 , CEO de #ATML…","{'code': 'Leadership', 'polarity': 'NONE'}"
887,"2021-11-09T10:03:12.000Z","RT @ioniqelectrico: Hola @Repsol.Ya que le han concedido un crédito ICO de 40 millones para la instalación de puntos de carga ( 18 ultrarrá…","{}"
888,"2021-11-09T10:02:48.000Z","RT @ioniqelectrico: Hola @Repsol.Ya que le han concedido un crédito ICO de 40 millones para la instalación de puntos de carga ( 18 ultrarrá…","{}"
889,"2021-11-09T10:01:42.000Z","@Repsol colabora con @Iberia a través del uso de biocombustibles para reducir el impacto de emisiones de C02
#MedioAmbiente #RSC #atochaeconomia @martamontero https://t.co/Q9GhdszBtw","{'code': 'Citizenship', 'polarity': 'P'}"
890,"2021-11-09T10:00:43.000Z","RT @UniCienciaSomos: El #lobby de la energía fósil actúa en la #Universidad mediante las catedras de empresas, falsos centros de investigac…","{}"
891,"2021-11-09T10:00:27.000Z","@Repsol can someone please help me, we have no gas and so far can't get any assistance","{}"
892,"2021-11-09T09:59:45.000Z","El #lobby de la energía fósil actúa en la #Universidad mediante las catedras de empresas, falsos centros de investigación científica. Son centros de #AcademicGreenwashing de @Repsol, Cepsa, etc Usan las tapaderas de fundaciones educatvas, innovación e I+D https://t.co/LEBx7KeXGm","{'code': 'Innovation', 'polarity': 'P'}"
893,"2021-11-09T09:57:07.000Z","@Repsol @iberdrola @Endesa @EasyChargerES Los cargadores de 50Kw ya no tienen sentido https://t.co/gavhKIJn7r","{'code': 'ProductsServices', 'polarity': 'NONE'}"
894,"2021-11-09T09:51:55.000Z","RT @editora: Alucinante: Viene el del gasóleo (@Gashome de @repsol en Soria) y sin ni siquiera mirar el depósito, se va corriendo diciendo…","{}"
495,"2021-11-05T13:50:06.000Z","RT @Iberia: Hemos realizado el primer vuelo con una mezcla de combustible SAF fabricado a partir de residuos por @Repsol en España. Una acc…","{}"
496,"2021-11-05T13:49:55.000Z","RT @Repsol: Como parte del convenio de colaboración con @Iberia y @Aena hacia una movilidad más #sostenible, hemos realizado el primer vuel…","{'code': 'Leadership', 'polarity': 'P'}"
497,"2021-11-05T13:22:47.000Z","RT @laoctavadigital: #EnContexto con @rubengluengas | ""@AccionNacional se ha caracterizado por identificarse con @populares, quienes le abr…","{'code': 'Leadership', 'polarity': 'P'}"
498,"2021-11-05T13:20:54.000Z","🚀 V Inspiring Women Leaders in the Digital Era 🚀
👉 Regístrate: https://t.co/kQULgYgVIe

👉🏼👉🏼@MGG_2012, Miembro del Consejo Asesor del #ObservatorioDeLaÉticaEnLaInteligenciaArtificial

❤️ 18 de Noviembre 17h ❤️
Gracias a @Repsol @Deloitte_ES  @awscloud @enisa @Europarl_EN 🚀🚀 https://t.co/t8qH61EC1R","{}"
499,"2021-11-05T13:19:54.000Z","@Petronor_Info @Iberia @Repsol yo tambien lo fui  no confie compañias sobran #EstafadosPorIberia","{}"
500,"2021-11-05T13:11:00.000Z","RT @antoniogs_ct: Noticias que permiten prever un mejor futuro para #Cartagena el sector del turismo y la humanidad:

Primer vuelo Madrid-B…","{}"
501,"2021-11-05T13:01:03.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}"
502,"2021-11-05T12:55:46.000Z","RT @soydigitalwoman: 🚀 V Inspiring Women Leaders in the Digital Era 🚀
👉 Regístrate: https://t.co/kQULgYgVIe

👉🏼👉🏼 @idutilh, Consejera en @c…","{}"
503,"2021-11-05T12:53:36.000Z","RT @kritikaSocial9: @avtorresp Osea que las aguas Canarias cuando iba @Repsol a perforar contaminación. 
Ahora que lo hace Marruecos ya no…","{}"
504,"2021-11-05T12:42:59.000Z","RT @ComunidadMadrid: 🔴 EN DIRECTO. La presidenta @IdiazAyuso visita el @Repsol Technology Lab. https://t.co/OmUgqGOvwu","{}"
505,"2021-11-05T12:41:32.000Z","🔴 EN DIRECTO. La presidenta @IdiazAyuso visita el @Repsol Technology Lab. https://t.co/OmUgqGOvwu","{}"
506,"2021-11-05T12:39:26.000Z","RT @aviaciondigital: Primer vuelo con biocombustible producido en España. @Repsol e @Iberia han realizado el primer vuelo con biocombustibl…","{}"
507,"2021-11-05T12:33:23.000Z","RT @GuiaRepsol: 🚘 Hay paradas que saben a Soles... ☀️☀️☀️ Si aún no has probado las empanadas de @PepeSolla puedes encontrarlas por tiempo…","{'code': 'Leadership', 'polarity': 'NONE'}"
508,"2021-11-05T12:32:57.000Z","🚘 Hay paradas que saben a Soles... ☀️☀️☀️ Si aún no has probado las empanadas de @PepeSolla puedes encontrarlas por tiempo limitado en 187 Estaciones de Servicio de @Repsol 👉🏼 https://t.co/slvMZneXB1 #GuiaRepsol https://t.co/tryMN50xQ1","{'code': 'Citizenship', 'polarity': 'N+'}"
509,"2021-11-05T12:30:00.000Z","Enhorabuena @Repsol por este reconocimiento que confirma vuestra implicación con el #bienestarlaboral de vuestros colaboradores y demuestra el fuerte compromiso que tenéis como #empresasaludable.

#grandesclientes #premios #awards #saludlaboral https://t.co/wTnfmcplS2","{}"
510,"2021-11-05T12:22:58.000Z","@antoniogs_ct @Repsol Buenas noticias para #Cartagena","{}"
511,"2021-11-05T12:22:32.000Z","RT @antoniogs_ct: Noticias que permiten prever un mejor futuro para #Cartagena el sector del turismo y la humanidad:

Primer vuelo Madrid-B…","{}"
512,"2021-11-05T12:14:07.000Z","@Iberia_it @Repsol @aena @petronor Ti prendono anche per il culo sigh","{}"
513,"2021-11-05T12:13:09.000Z","RT @SER_Cartagena: #ConVozdeMujerSER Cartagena es patrocinado por: @regiondemurcia @CanalesTaibilla @PuertodeCtg @Repsol @grupo_lucas @LHIC…","{}"
514,"2021-11-05T12:12:27.000Z","RT @Iberia_en: This week a major milestone has taken place in Spanish aviation.   ✈️ Together with @Repsol and in collaboration with @Aena,…","{'code': 'Workplace', 'polarity': 'P'}"
515,"2021-11-05T12:12:22.000Z","@Iberia_en @Repsol @aena @petronor Taking steps towards a more sustainable aviation. 

👏🏼👏🏼 Great job!","{}"
516,"2021-11-05T11:53:24.000Z","RT @Iberia: Hemos realizado el primer vuelo con una mezcla de combustible SAF fabricado a partir de residuos por @Repsol en España. Una acc…","{}"
517,"2021-11-05T11:50:39.000Z","RT @Repsol: ¡Lo mejor de Mickey Mouse te está esperando en nuestras estaciones de servicio! 💫 Hazte con la nueva colección de @DisneySpain…","{}"
518,"2021-11-05T11:48:40.000Z","RT @Repsol: Si todavía no tienes la app @MyWaylet ¡descárgala y empieza el otoño con 5€ de descuento en carburante!
📌Regístrate en la app d…","{}"
519,"2021-11-05T11:42:56.000Z","#Educaenergia  #CIME94
Y terminamos con el papel de los consumidores en el nuevo modelo de mercado con Javier Anzola, director de retail electricidad y gas @Repsol Electricidad y Gas https://t.co/lEsS0j2tpK","{}"
520,"2021-11-05T11:39:54.000Z","RT @Iberia: Hemos realizado el primer vuelo con una mezcla de combustible SAF fabricado a partir de residuos por @Repsol en España. Una acc…","{}"
521,"2021-11-05T11:39:35.000Z","✈️ Um marco na aviação espanhola aconteceu esta semana. Realizamos junto com a @Repsol, e em colaboração com @Aena, o 1° voo com biocombustível produzido na Espanha a partir de resíduos. Foi um MAD-BIO IB426 com um A320neo, que usou biojet produzido em agosto na @Petronor.","{}"
522,"2021-11-05T11:31:30.000Z","@Iberia realiza el primer vuelo con biocombustible producido en España con residuos @Repsol @Petronor_Info  https://t.co/pP1xgE9Qr6 a través de @ERenovables","{}"
523,"2021-11-05T11:27:26.000Z","RT @soydigitalwoman: 🚀 V Inspiring Women Leaders in the Digital Era 🚀
👉 Regístrate: https://t.co/kQULgYgVIe

👉🏼👉🏼 @idutilh, Consejera en @c…","{}"
524,"2021-11-05T11:26:26.000Z","La #digitalización de la #cadenadesuministro un must para seguir siendo competitivo en el mercado.
👉 ¿Quieres conocer cómo @Repsol  mejora la visibilidad y trazabilidad a través #FIELDEAS Track&amp;Trace? 
👉 Puedes ver la entrevista completa en https://t.co/q7ldCZSGOQ #wearedigital https://t.co/HM0N9GFZTJ","{}"
525,"2021-11-05T11:24:32.000Z","@iamthekillerq @Repsol 😡","{}"
526,"2021-11-05T11:23:50.000Z","""Las herramientas digitales han llegado y están aquí para quedarse. Las compañías que no se adapten y lleven a cabo una transformación digital, dejarán de ser competitivas"" 👉Descubre más https://t.co/6QtlrsJdkF
#WeAreDigital @FIELDEAS  @Repsol 
https://t.co/fkp1hrUYjP","{}"
527,"2021-11-05T11:22:42.000Z","✈️ Moment historique pour l'aviation! ✈️ Notre vol Madrid-Bilbao IB246, A320neo, en collabarotion avec @Repsol et @Aena, a été le premier vol réalisé avec biocarburant produit en Espagne à partir de déchets. On a utilisé biojet du mois d'août de @Petronor.","{}"
528,"2021-11-05T11:04:44.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{'code': 'Leadership', 'polarity': 'NONE'}"
529,"2021-11-05T11:01:00.000Z","#ConVozdeMujerSER Cartagena es patrocinado por: @regiondemurcia @CanalesTaibilla @PuertodeCtg @Repsol @grupo_lucas @LHICARSA @Alsa_autobuses @VicepresidenRM

https://t.co/QsMz7tXr0B","{}"
530,"2021-11-05T10:51:08.000Z","RT @antoniogs_ct: Noticias que permiten prever un mejor futuro para #Cartagena el sector del turismo y la humanidad:

Primer vuelo Madrid-B…","{}"
531,"2021-11-05T10:48:26.000Z","Noticias que permiten prever un mejor futuro para #Cartagena el sector del turismo y la humanidad:

Primer vuelo Madrid-Bilbao propulsado con biocombustible (planta de producción que se está instalando en #Escombreras por @Repsol)

Reducción de emisiones de CO2 por 1,4 toneladas https://t.co/PaE8BITvjT","{}"
532,"2021-11-05T10:48:07.000Z","RT @Iberia: @Repsol @aena ¿Cuál es el papel de Iberia en la investigación del combustible SAF? Te lo cuenta Teresa Parejo, nuestra director…","{}"
533,"2021-11-05T10:47:58.000Z","RT @Iberia: @Repsol @aena Un momento histórico: el primer repostaje con una mezcla de combustible SAF fabricado en España a partir de resid…","{}"
534,"2021-11-05T10:47:54.000Z","RT @Iberia: Hemos realizado el primer vuelo con una mezcla de combustible SAF fabricado a partir de residuos por @Repsol en España. Una acc…","{}"
535,"2021-11-05T10:45:26.000Z","RT @aeroERMO: Repsol e Iberia realizan el primer vuelo con biocombustible producido en España con residuos

Más información en: https://t.c…","{}"
536,"2021-11-05T10:44:17.000Z","✈️ Questa settimana l'aviazione spagnola ha vissuto evento storico! Insieme a @Repsol ed in collaborazione con @Aena abbiamo operato il primo volo alimentato a biofuel prodotto da scarti: IB426 MAD-BIO con un A320neo usando un biojet prodotto ad Agosto nella raffineria @Petronor.","{'code': 'Performance', 'polarity': 'NONE'}"
537,"2021-11-05T10:44:08.000Z","RT @VadeAviones: Iberia @Iberia y @Repsol realizan el primer vuelo con biocombustible. https://t.co/CBKqL4clrq","{}"
538,"2021-11-05T10:41:01.000Z","🚀 V Inspiring Women Leaders in the Digital Era 🚀
👉 Regístrate: https://t.co/kQULgYgVIe

👉🏼👉🏼 @idutilh, Consejera en @circulodempresa 

❤️ 18 de Noviembre 17h ❤️
Gracias a @Repsol @Deloitte_ES  @awscloud @enisa @Europarl_EN por apoyar el emprendimiento digital femenino. 🚀🚀 https://t.co/WB0kc1Bwg5","{}"
539,"2021-11-05T10:40:58.000Z","RT @Iberia_en: This week a major milestone has taken place in Spanish aviation.   ✈️ Together with @Repsol and in collaboration with @Aena,…","{}"
540,"2021-11-05T10:39:48.000Z","RT @Iberia_en: This week a major milestone has taken place in Spanish aviation.   ✈️ Together with @Repsol and in collaboration with @Aena,…","{}"
541,"2021-11-05T10:29:51.000Z","This week a major milestone has taken place in Spanish aviation.   ✈️ Together with @Repsol and in collaboration with @Aena, we made the first flight powered by biofuel produced from waste: IB426 MAD-BIO, with a A320neo, using a biojet produced in Aug. at the @Petronor refinery.","{}"
542,"2021-11-05T10:18:16.000Z","Taula rodona 1  ""L'Hidrogen Verd, vector energètic clau per la mobilitat descarbonitzada""
@MatildeGarcaEc1 @Repsol #CarlosNavas @enagas #JordiSoler @Messer_es #JoséAntonioBorque #JeroniFarnos #TechnipIberia
➡️ https://t.co/Z63CZOPfDP","{}"
543,"2021-11-05T10:17:54.000Z","✈️📌 #Iberia ha completado el primer vuelo propulsado con biocombustible, producido por @Repsol. Más detalles en 👉@hosteltur .
https://t.co/lm8dpa8BnD","{'code': 'Leadership', 'polarity': 'NONE'}"
544,"2021-11-05T10:17:32.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}"
545,"2021-11-05T09:59:22.000Z","@iamthekillerq @Repsol Has gastado más luz en focos que en casa 😂😂😂","{}"
546,"2021-11-05T09:56:45.000Z","@Repsol @Iberia @aena Juraría que es el segundo con biocombustible Repsol.","{}"
547,"2021-11-05T09:55:54.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}"
548,"2021-11-05T09:52:07.000Z","Enhorabuena @Repsol por el Premio I+D+i de  #Iberquimia! https://t.co/s4S62GhX56","{}"
549,"2021-11-05T09:44:49.000Z","RT @Petronor_Info: @Repsol - #Petronor e @Iberia realizaron ayer el primer vuelo con el #biojet con residuos fabricado por Petronor el pasa…","{}"
550,"2021-11-05T09:43:27.000Z","@iamthekillerq @Repsol A mi directamente me han pasado 1 factura desde Julio llamas y lo único que dicen es que es un problema de la distribuidora, pero luego cuando nos viene una factura de 500 euros a ver que va a pasar 😶
Encima de caro, pésimo servicio.","{}"
551,"2021-11-05T09:39:48.000Z","RT @Repsol: Como parte del convenio de colaboración con @Iberia y @Aena hacia una movilidad más #sostenible, hemos realizado el primer vuel…","{}"
552,"2021-11-05T09:37:12.000Z","➡️Hoy desde la cadena SER en Puertollano, con Ángels Barcelona, y como invitado especial el @cnh2_es el Centro Nacional del Hidrógeno y nuestro Director @eminiegal  junto a Tomas Malango, @Repsol no os lo perdáis.
@La_SER , @AngelsBarcelo 

https://t.co/p5pDtBwSw3 https://t.co/xs5RzFnpDL","{}"
553,"2021-11-05T09:36:14.000Z","@Iberia @Repsol Buen día Ladrones #EstafadosPorIberia","{'code': 'Leadership', 'polarity': 'P+'}"
554,"2021-11-05T09:21:31.000Z","@iamthekillerq @Repsol Denuncia en la oficina del consumidor","{}"
555,"2021-11-05T09:19:29.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{'code': 'ProductsServices', 'polarity': 'N+'}"
556,"2021-11-05T09:18:10.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}"
557,"2021-11-05T09:17:05.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}"
558,"2021-11-05T09:13:16.000Z","RT @FBertelsmann: ¿Quieres conocer el caso práctico de @IKEASpain en Andalucía? ¿Y el caso de @Repsol? Para descubrir estas entre otras ini…","{}"
559,"2021-11-05T09:10:14.000Z","RT @iamthekillerq: Ya llevo mi 4 reclamacion por una factura de gas a @Repsol en el que me han cobrado una lectura estimada de 340€ por gas…","{}"
560,"2021-11-05T09:06:50.000Z","¿Quieres conocer el caso práctico de @IKEASpain en Andalucía? ¿Y el caso de @Repsol? Para descubrir estas entre otras iniciativas y proyectos clave de #FPDual haz click y adéntrate en todas sus experiencias. Innovación, calidad, participación y ¡mucho más! ¡Atento! 📽️#ForoAFPDual","{}"
561,"2021-11-05T09:05:44.000Z","RT @CMM_noticias: 🔀Muchas compañías como @Repsol  requieren perfiles de trabajo que se consiguen gracias a la #FormaciónProfesional .

La a…","{}"
562,"2021-11-05T09:02:49.000Z","RT @diarioas: 🗒 La nanomedicina o cómo los seres más pequeños resuelven los problemas más grandes
👥 Teresa Arnandis explica en #SomosFuturo…","{}"
563,"2021-11-05T09:02:00.000Z","🗒 La nanomedicina o cómo los seres más pequeños resuelven los problemas más grandes
👥 Teresa Arnandis explica en #SomosFuturo las enormes ventajas en la prevención y la terapia que aportarán pronto los nanomateriales 
➡️ @Repsol
🔗 https://t.co/fWGRlh1YHj https://t.co/kI0W0M3JAb","{}"
