"","X","Fecha","Texto","code","index","Polaridad"
"1541",41,"2021-12-02T15:30:00.000Z","#Gastronomía Repsol elige al 'Jero', de #Valladolid, y 'Puchero', de #Hornillos como mejores bares de tapas y desayunos

@GuiaRepsol @Repsol 

https://t.co/sb16J7zdJM","{'code': 'ProductsServices', 'polarity': 'P'}",NA,"4"
"1542",42,"2021-12-02T14:55:15.000Z","@Repsol cabrones https://t.co/B31UVusL9s","{}",NA,""
"1543",43,"2021-12-02T14:44:27.000Z","RT @CorunaP: Torm Tevere entrando en @PuertoACoruna para cargar nafta en @Repsol https://t.co/E90hp3Qter","{}",NA,""
"1544",44,"2021-12-02T14:00:04.000Z","RT @Espana_Peru: .@JFernandezTrigo nuevo patrono de @Espana_Peru

Se reunió con 👉🏻 @PedroMiras5 @Repsol @EvaPiera_Madrid @MAPFRE @enriqueoj…","{}",NA,""
"1545",45,"2021-12-02T13:33:35.000Z","RT @Espana_Peru: .@JFernandezTrigo nuevo patrono de @Espana_Peru

Se reunió con 👉🏻 @PedroMiras5 @Repsol @EvaPiera_Madrid @MAPFRE @enriqueoj…","{}",NA,""
"1546",46,"2021-12-02T12:58:01.000Z","🎙Julia Díaz, de @Repsol  ""cuando lanzamos una iniciativa una de las partes más importantes es el usuario final. El primer paso es detectar, yo tengo una idea, pero dónde están los datos"".","{'code': 'Leadership', 'polarity': 'P'}",NA,"4"
"1547",47,"2021-12-02T12:57:59.000Z","🎯Mesa III | Pasos para transformar las empresas con IA
🎙Ana Benavent Peiró, de @valoriza_group
🎙Julia Díaz, de @Repsol 
🎙Silvia Ferreira, de @CarrefourES 
🎙Pedro Tome, de @EVObanco 
Moderador: Juan Ramón González, CTO de @MaticaPartners https://t.co/XIwusd2oo4","{}",NA,""
"1548",48,"2021-12-02T12:55:25.000Z",".@JFernandezTrigo nuevo patrono de @Espana_Peru

Se reunió con 👉🏻 @PedroMiras5 @Repsol @EvaPiera_Madrid @MAPFRE @enriqueoj3600 @casamerica @MeryLanuza @Telefonica @bbva @ACCIONA @GrupoElecnor @IndraCompany @SomosSacyr @camarascomercio

🇵🇪➕#Iberoamérica prioridad de 🇪🇸 @jmalbares https://t.co/QUU1BkJvxm","{'code': 'Citizenship', 'polarity': 'P'}",NA,"4"
"1549",49,"2021-12-02T12:54:22.000Z","@MyWaylet @VinasdeLarrede @HuaweiMobileESP @GuiaRepsol @Repsol PLANdemic","{}",NA,""
"1550",50,"2021-12-02T12:51:44.000Z","@Repsol Hoy la mayoría salen pésima calidad. Tendríamos  cambiar las de calle a diario.","{}",NA,""
"1551",51,"2021-12-02T12:37:10.000Z","@Ruben_Sardon @alvariteus @Repsol Los que están pagando la subida de la luz son pvpc...mercado libre hasta vencimiento del contrato a disfrutar","{}",NA,""
"1552",52,"2021-12-02T12:34:32.000Z","RT @_Herce: @Pensumo @CocaColaEP_es @Repsol @ABBDigital Gran proeza amigos de Pensumo. Vuestro prestigio institucional aumenta merecidament…","{'code': 'Leadership', 'polarity': 'P'}",NA,"4"
"1553",53,"2021-12-02T12:23:26.000Z","RT @escarabajoTVE: Las ampliaciones previstas en aeropuertos abren el debate sobre el impacto de estas infraestructuras y la sostenibilidad…","{'code': 'Citizenship', 'polarity': 'NONE'}",NA,"3"
"1554",54,"2021-12-02T12:09:57.000Z","RT @PodiumPodcast: Viajes al espacio o vehículos que aparcan solos suena muy futurista, pero el #Futuro ya está aquí.

@JaSantaolalla y @do…","{}",NA,""
"1555",55,"2021-12-02T12:06:35.000Z","@Repsol Hola! Necesito,por favor, recibir las facturas pendientes (de julio a noviembre). Necesito una solución ya.","{}",NA,""
"1556",56,"2021-12-02T12:02:39.000Z","RT @Repsol: ¿Sabes cada cuánto hay que cambiar el líquido de frenos? 💧🛵 ¿Y sabrías si es diferente cuando son motos de competición? 🏍🏁 Desc…","{}",NA,""
"1557",57,"2021-12-02T12:02:20.000Z","RT @Repsol: ¡No es ciencia ficción! Los viajes interestelares o los vehículos que aparcan solos son ya una realidad. ¿Quieres conocer lo qu…","{}",NA,""
"1558",58,"2021-12-02T12:00:00.000Z","Viajes al espacio o vehículos que aparcan solos suena muy futurista, pero el #Futuro ya está aquí.

@JaSantaolalla y @doctorfision nos llevan hasta el futuro de la movilidad, en nuevo episodio de #somosFUTURO.

🎧 https://t.co/mqDSsaHkHL

@Repsol @edusadeci https://t.co/vAgUnqG2uN","{}",NA,""
"1559",59,"2021-12-02T11:43:29.000Z","@Repsol Espabilar q hay muchos usuarios de edad, q no tienen esa posibilidad.","{}",NA,""
"1560",60,"2021-12-02T11:30:15.000Z","@alvaroshutter @alvariteus @Repsol Exacto!😜","{}",NA,""
"1561",61,"2021-12-02T11:29:11.000Z","Increíbles avances que cambiarán nuestra vida. Robots que revolucionarán la medicina o la educación. El divulgador científico conocido como Doctor Fisión explica en #SomosFuturo cómo será el futuro de unas máquinas que harán nuestra vida más fácil @Repsol
https://t.co/KuvQK632l1","{}",NA,""
"1562",62,"2021-12-02T11:24:41.000Z","@Ruben_Sardon @alvariteus @Repsol Team libre! 😜 Hasta que bajen los precios... Merece la pena https://t.co/hjHR13SYhg","{}",NA,""
"1563",63,"2021-12-02T11:24:11.000Z","@alvariteus @Repsol Como se puede comprobar aquí https://t.co/wCqoRxYFXA o web comparador de la CNMC https://t.co/hSZFJ3qS2b","{}",NA,""
"1564",64,"2021-12-02T11:23:17.000Z","RT @consensomercado: .@Repsol  vuelve a su intención de desinvertir el 25% de su filial de #renovables con una valoración de 4.000 M€ 👉 htt…","{'code': 'Citizenship', 'polarity': 'NONE'}",NA,"3"
"1565",65,"2021-12-02T11:21:51.000Z","@alvariteus @Repsol El RD también aplica a las libres 😂😂","{}",NA,""
"1566",66,"2021-12-02T11:20:46.000Z","@alvariteus @Repsol Si...
https://t.co/njR2qlqW8W","{}",NA,""
"1567",67,"2021-12-02T11:19:52.000Z","@alvariteus @Repsol En cuanto al gas natural, ahora lo más barato es la tarifa TUR del mercado regulado https://t.co/xs2wrZ1S83","{}",NA,""
"1568",68,"2021-12-02T11:19:11.000Z","@Ruben_Sardon @Repsol Ah, entiendo. No me habías hablado del paso a mercado libre, creo.","{'code': 'Governance', 'polarity': 'NEU'}",NA,"2"
"1569",69,"2021-12-02T11:18:54.000Z","@Ruben_Sardon @Repsol No no, a la PVPC. Lo de los peajes y el IVA es que directamente no deberían existir.","{}",NA,""
"1570",70,"2021-12-02T11:18:24.000Z","@alvariteus @Repsol Hasta Septiembre si, ya que antes era lo más económico.","{}",NA,""
"1571",71,"2021-12-02T11:17:54.000Z","@Ruben_Sardon @Repsol Pues rey, tú me dijiste que tenías tarifa PVPC en la luz, ¿no?","{}",NA,""
"1572",72,"2021-12-02T11:17:50.000Z","@alvariteus @Repsol Si te refieres al RD del Gobierno, a ti también te lo están aplicando. La bajada del IVA al 10%, los peajes de acceso...","{}",NA,""
"1573",73,"2021-12-02T11:17:06.000Z","@alvariteus @Repsol Esto no es tarifa subvencionada!! https://t.co/gyVMrEEqct","{}",NA,""
"1574",74,"2021-12-02T11:16:42.000Z","Después del pastizal de la obra, ahora 86 leuros de la revisión y cambio de espita y goma de @Repsol 
#cagoensooooossss!!!","{}",NA,""
"1575",75,"2021-12-02T11:13:07.000Z","@Ruben_Sardon @Repsol Pero tú estás subvencionado por el gobierno, como los parásitos 😜
Lo mío es tarifa de mercado libre.","{'code': 'Governance', 'polarity': 'P'}",NA,"4"
"1576",76,"2021-12-02T11:12:36.000Z","@alvariteus Nosotros 22€ con 142 kWh de consumo. Con la tarifa de precio fijo largo plazo de @Repsol https://t.co/FWn8BL2llA","{}",NA,""
"1577",77,"2021-12-02T11:05:24.000Z","RT @escarabajoTVE: Los conflictos medioambientales y sociales que generan las ampliaciones aeroportuarias no sólo existen en España.👉 ""Vola…","{'code': 'Citizenship', 'polarity': 'N'}",NA,"2"
"1578",78,"2021-12-02T11:00:00.000Z",".@Repsol  vuelve a su intención de desinvertir el 25% de su filial de #renovables con una valoración de 4.000 M€ 👉 https://t.co/XjNncMBaDk
#Empresas #España #Ibex35 #Bolsa https://t.co/3n9hozllEi","{'code': 'Citizenship', 'polarity': 'NONE'}",NA,"3"
"1579",79,"2021-12-02T10:36:07.000Z","@Repsol Ya! Acaba de llegar, pero si pone fecha de entrega el martes porque tengo q pasar frio dos dias???","{}",NA,""
"1580",80,"2021-12-02T10:32:51.000Z","RT @DrFranGarcia: I interviewed this morning Dr González (@Avantium) and PhD student @CollLarkin12 (@EdinburghChemE &amp; @Repsol)! Thank you s…","{}",NA,""
"1581",81,"2021-12-02T10:26:20.000Z","@Repsol Hola! Otra vez fallan en no entregar en la fecha programada. Esperaba 1 bombona el martes 30 y no ha llegado!
Calle Pedro Tezano 5, 1C, 28039 Madrid. DNI Y1862300G.
Ni por telefono ni por email responden. Es un desastre!!!!
Una respuesta POR FAVOR!","{}",NA,""
"1582",82,"2021-12-02T10:00:48.000Z","No hace falta decir que no pienso volver a repostar en @Repsol nunca más, pues me van a hacer perder el tiempo de ir al juzgado y el susto de recibir una llamada de los Mossos diciendo que estás denunciado @MyWaylet","{'code': 'Governance', 'polarity': 'NEU'}",NA,"2"
"1583",83,"2021-12-02T09:59:33.000Z","Hoy he recibido una llamada de la policía avisándome que me llegará una carta del juzgado para declarar porque @Repsol dice que me fui sin pagar de la gasolinera el 11 de Agosto. Justo ese día falló la app de @MyWaylet y según me ha dicho el policía no es la primera vez que pasa https://t.co/JSo50adVWt","{}",NA,""
"1584",84,"2021-12-02T09:48:49.000Z","RT @escarabajoTVE: Los conflictos medioambientales y sociales que generan las ampliaciones aeroportuarias no sólo existen en España.👉 ""Vola…","{'code': 'Citizenship', 'polarity': 'N'}",NA,"2"
"1585",85,"2021-12-02T09:43:21.000Z","RT @Repsol: ¡Tu moto ya cuenta con un lubricante a la altura de las mejores! Una gama campeona en competiciones oficiales con la máxima cal…","{}",NA,""
"1586",86,"2021-12-02T09:26:26.000Z","RT @DrFranGarcia: I interviewed this morning Dr González (@Avantium) and PhD student @CollLarkin12 (@EdinburghChemE &amp; @Repsol)! Thank you s…","{}",NA,""
"1587",87,"2021-12-02T09:23:37.000Z","Para que la #ciencia y la #tecnología reduzcan su brecha de género y que nuestros niñ@s se atrevan a vivirla, disfrutarla y estudiarla ¡¡Cualquier iniciativa sirve!! Apostamos por el ell@s y el futuro. @Repsol @FundacionRepsol 

https://t.co/yFncr0PF5s","{}",NA,""
"1588",88,"2021-12-02T09:20:47.000Z","RT @CincoDiascom: . @Repsol retoma la venta de hasta el 25% de su filial de renovables más de un año después de incluir la operación en su…","{'code': 'Citizenship', 'polarity': 'P'}",NA,"4"
"1589",89,"2021-12-02T09:12:13.000Z","Carmen Muñoz, directora Corporativa de Personas y Organización de @Repsol, junto a Javier Remacha, director de Personas y Organización, Transformación Industrial y Economía Circular, ha visitado hoy #Petronor.
https://t.co/aQDnNplvoA","{'code': 'Innovation', 'polarity': 'NONE'}",NA,"3"
"1590",90,"2021-12-02T09:11:11.000Z","RT @Repsol: ¡Tu moto ya cuenta con un lubricante a la altura de las mejores! Una gama campeona en competiciones oficiales con la máxima cal…","{}",NA,""
"1591",91,"2021-12-02T09:05:11.000Z","@escarabajoTVE @la2_tve @aena @Repsol @Mijoler @zeroportbcn @amturiel @mitmagob @pmunoznieto @ecologistas #staygrounded https://t.co/jeI2ORIVgZ","{}",NA,""
"1592",92,"2021-12-02T09:00:18.000Z","RT @escarabajoTVE: Los conflictos medioambientales y sociales que generan las ampliaciones aeroportuarias no sólo existen en España.👉 ""Vola…","{'code': 'Citizenship', 'polarity': 'N'}",NA,"2"
"1593",93,"2021-12-02T09:00:18.000Z",". @Repsol retoma la venta de hasta el 25% de su filial de renovables más de un año después de incluir la operación en su hoja de ruta, según indican fuentes financieras. https://t.co/eM2Ch59gQm","{'code': 'Citizenship', 'polarity': 'P'}",NA,"4"
"1594",94,"2021-12-02T08:59:15.000Z","RT @Repsol: ¡Tu moto ya cuenta con un lubricante a la altura de las mejores! Una gama campeona en competiciones oficiales con la máxima cal…","{}",NA,""
"1595",95,"2021-12-02T08:50:43.000Z","@JessVilloslada @Repsol Madre mía!! En éstos casos, se tendría que denunciar. Pedir 70€ por una bombona que vale 16€ es un escándalo.","{'code': 'Governance', 'polarity': 'N+'}",NA,""
"1596",96,"2021-12-02T08:49:00.000Z","RT @escarabajoTVE: Las ampliaciones previstas en aeropuertos abren el debate sobre el impacto de estas infraestructuras y la sostenibilidad…","{'code': 'Citizenship', 'polarity': 'NONE'}",NA,"3"
"1597",97,"2021-12-02T08:47:32.000Z","RT @Repsol: ¡Tu moto ya cuenta con un lubricante a la altura de las mejores! Una gama campeona en competiciones oficiales con la máxima cal…","{}",NA,""
"1598",98,"2021-12-02T08:41:54.000Z","RT @escarabajoTVE: Los conflictos medioambientales y sociales que generan las ampliaciones aeroportuarias no sólo existen en España.👉 ""Vola…","{'code': 'Citizenship', 'polarity': 'N'}",NA,"2"
"1599",99,"2021-12-02T08:38:40.000Z","RT @DrFranGarcia: I interviewed this morning Dr González (@Avantium) and PhD student @CollLarkin12 (@EdinburghChemE &amp; @Repsol)! Thank you s…","{}",NA,""
"1600",0,"2021-12-04T01:12:04.000Z","@pattygmiranda @FelipeCalderon Ya dénselo al borolas tiene un chingo de cubas que tronar e @iberdrola y @Repsol  les urge su chalán","{}",NA,""
"1601",1,"2021-12-03T23:33:18.000Z","@Correos @Repsol Ni se os ocurra contratar nada mediante correos ......","{}",NA,""
"1602",2,"2021-12-03T23:32:45.000Z","@Correos @Repsol Correos secuestra paquetes en aduanas, con la filial que tiene (adtpostales) para que tú no puedas hacer el autodespacho y así realizarlo por ellos cobrándote lo que les da la gana abusivo e ilegal. El secuestro d paquetes es un delito menuda geta 
@policia @consumidores","{'code': 'Governance', 'polarity': 'N'}",NA,"2"
"1603",3,"2021-12-03T23:17:50.000Z","RT @Repsol: Si te entusiasman los #RRHH y quieres conocer las últimas tendencias en las mayores y más pioneras organizaciones del país, sig…","{}",NA,""
"1604",4,"2021-12-03T23:01:28.000Z","RT @ClubInfluencers: @Repsol exprime el #PuenteDeDiciembre: el 90% de sus estaciones tienen los precios más altos de la historia... 
Nos lo…","{}",NA,""
"1605",5,"2021-12-03T21:55:04.000Z","@Repsol Ante la falta de suministro del pedido 019729741, a pesar de tener confirmación en el teléfono 902011080, a quién se puede reclamar.","{}",NA,""
"1606",6,"2021-12-03T21:46:46.000Z","RT @Repsol: ¿Conoces a nuestro piloto del #RepsolRallyTeam @IsidreEsteveDkr? Sufrió una lesión medular y hoy, con motivo del #DiaInternacio…","{}",NA,""
"1607",7,"2021-12-03T21:45:03.000Z","@Pensumo @CocaCola_es @Repsol @ABBgroupnews Grandes","{}",NA,""
"1608",8,"2021-12-03T21:44:55.000Z","RT @Pensumo: Pensumo, @CocaCola_es , @Repsol  y el Ayuntamiento de Oiartzun han sido los ganadores de la cuarta edición de los premios @ABB…","{'code': 'Leadership', 'polarity': 'P'}",NA,"4"
"1609",9,"2021-12-03T21:32:13.000Z","RT @LaVanguardia: Descubre cómo los vecinos de Villaverde de Pontones (Cantabria) podrán hacer uso de la energía solar generada en un prest…","{'code': 'Citizenship', 'polarity': 'NONE'}",NA,"3"
"1610",10,"2021-12-03T20:57:15.000Z","RT @PacoBree: D+I Innovation Awards 2021 @deustoDBS @deusto @disruptores_inn @Invertia @elespanolcom @jcano @IDCSpain @redpuntoes @AsocDigi…","{'code': 'Innovation', 'polarity': 'P'}",NA,"4"
"1611",11,"2021-12-03T20:54:46.000Z","RT @Repsol: ¿Conoces a nuestro piloto del #RepsolRallyTeam @IsidreEsteveDkr? Sufrió una lesión medular y hoy, con motivo del #DiaInternacio…","{}",NA,""
"1612",12,"2021-12-03T20:40:43.000Z","@Repsol El butanero,su mujer y otras cosas de......🤣🤣🤣🤣","{}",NA,""
"1613",13,"2021-12-03T19:55:39.000Z","@Ferran_RP @mariajfigueras @diariARA @H2ValleyCAT @aeqtonline @enagas @Repsol @ICIQchem @IREC_Energia @Eurecat_news @PortTarragona @universitatURV @Dipta_cat Com? Jo em referia a l’espai on ubicar-ho i al bon sol que fa sempre a TGN, de segur que tu hi entens més que jo, era una idea","{}",NA,""
"1614",14,"2021-12-03T19:40:49.000Z","RT @PacoBree: D+I Innovation Awards 2021 @deustoDBS @deusto @disruptores_inn @Invertia @elespanolcom @jcano @IDCSpain @redpuntoes @AsocDigi…","{'code': 'Innovation', 'polarity': 'P'}",NA,"4"
"1615",15,"2021-12-03T19:34:10.000Z","@susmarkes @mariajfigueras @diariARA @H2ValleyCAT @aeqtonline @enagas @Repsol @ICIQchem @IREC_Energia @Eurecat_news @PortTarragona @universitatURV @Dipta_cat No tenia idea les plaques solars produeixen més a un polígon","{}",NA,""
"1616",16,"2021-12-03T19:30:50.000Z","@Repsol que se tiene que hacer para que mantengais vuestras gasolineras en un estado aceptable?
Gasolinera de Avenida Sarria en Barcelona.
@bcn_ajuntament vosaltres hi podeu actuar?  #gasolineras #Repsol https://t.co/Qwhwfnl1X8","{}",NA,""
"1617",17,"2021-12-03T19:21:19.000Z","@Repsol Muy buenas, tenemos dos pedidos online de butano en https://t.co/Fggkp9zVy7 sin entregar nº: 261957MN + 211020MW.
He realizado un tercero 230813MZ
Pueden solucionarnos el problema. Agradecido","{}",NA,""
"1618",18,"2021-12-03T19:09:51.000Z","@imaginecurve Want @Repsol on retailers list to help me reduce may gasoline bill. That would be the best Xmas gift. 💳🎄🎁🎅🎉","{}",NA,""
"1619",19,"2021-12-03T18:58:51.000Z","@CAS35274099 @Repsol Gracias Claudio 😊","{}",NA,""
"1620",20,"2021-12-03T18:49:47.000Z","@ramirost Lo comparto una vez más , justo en la esquina de mi casa , cargador de 50kw o 100 ? no lo saben los operarios , de @Repsol .
Casi 2 años instalando y sin funcionar , los operarios de la estación de servicio hacen apuestas de que llegaran a 3 años así seguro . https://t.co/R9b1ksOgYb","{}",NA,""
"1621",21,"2021-12-03T18:30:00.000Z","#asesoria y #cursos en Mecanismos de Degradación Materiales con énfasis en crudo y gas Inf energia@cmpc-consult.com @Chevron @exxonmobil @Pemex @Shell @FronteraEnergy @ECOPETROL_SA @Refidomsa @Repsol @Total @RosneftEN @PDVSA @PequivenSA @eni @TenarisTamsa @EPPETROECUADOR #RRHH https://t.co/eprThavAGT","{}",NA,""
"1622",22,"2021-12-03T18:24:45.000Z","RT @asefma_es: ¡Solo quedan 11 días para #XVIJornadaASEFMA!

Los días 14 y 15 de diciembre celebraremos la decimoquinta edición de la jorna…","{}",NA,""
"1623",23,"2021-12-03T18:20:02.000Z","RT @Pensumo: Pensumo, @CocaCola_es , @Repsol  y el Ayuntamiento de Oiartzun han sido los ganadores de la cuarta edición de los premios @ABB…","{'code': 'Leadership', 'polarity': 'P'}",NA,"4"
"1624",24,"2021-12-03T18:01:17.000Z","RT @hobeen_es: @Asociacion3e @MuseoGuggenheim @GavazziES @IDAEenergia @la_Mutua @Repsol @iberdrola @BBVA_espana @elcorreo_com ¡Muchas graci…","{}",NA,""
"1625",25,"2021-12-03T18:00:00.000Z","Descubre cómo los vecinos de Villaverde de Pontones (Cantabria) podrán hacer uso de la energía solar generada en un prestigioso restaurante local.

https://t.co/xTGAAUl7qU
Con @Repsol","{}",NA,""
